StoreTime,FoodTime,MoneySpent
5.54086406753,0.697219017902,150
7.80836402568,5.51720306868,272
10.0663738231,6.53203815996,432
10.0614031129,5.12423409117,109
5.71469722177,0.152982386198,35
4.38157131595,2.17942802296,34
7.83721163218,1.11260754788,93
11.7738342789,10.7688078261,605
6.86335744243,1.75837249656,213
9.39208183317,1.4312820671,83
4.68033674107,2.49885729517,123
5.14986132992,2.59721632129,7
7.11273026799,4.43049286828,204
2.0800529519,0.220840782041,47
1.02018324693,0.624497750467,0
4.03200904031,2.27497388281,77
10.1040054563,3.09702126831,102
11.7565277107,4.94733323988,222
2.64592240699,0.437400405622,57
0.479092874775,0.152555243382,0
7.86025022631,2.60118208647,179
1.9610332514,1.57179038543,76
11.1769378581,0.652978980615,16
1.38381707833,1.12720816136,33
7.35979938199,3.61764685703,176
9.56820414789,3.49835587213,90
11.3772380163,6.45395475972,223
6.970086794,2.79048024618,261
6.52058363567,2.20955359753,19
11.6557995874,2.89061167629,93
3.93730213384,1.12594887349,140
8.81956801646,6.62044745397,364
5.18503733787,0.72042448328,86
8.34581444478,4.63128865582,338
10.3247502208,9.62967187213,466
3.39400440551,2.65571342078,55
8.8115419383,1.05248013421,114
2.63062089089,0.873907486779,25
5.34078358128,2.98146994492,76
4.26229203229,3.34588473508,38
2.06889456728,1.11301854321,63
5.7862339445,5.19770216761,91
5.12153825725,1.29243284485,132
10.205051113,4.36693664115,12
2.59745507464,0.672977685445,72
10.2245590079,2.20833010832,66
8.86060146107,2.36521930525,260
11.3186533567,0.321460988678,250
11.826839567,8.76407547856,262
10.5392288197,10.2284210666,0
10.0791560797,2.02852028944,197
3.37703895643,0.228679969729,55
10.6071926189,1.71562364565,253
1.48411884204,0.164570780596,20
7.16626586069,5.99926312364,23
7.88564473303,1.9597667543,10
1.40749918511,0.124885826608,7
0.770622418802,0.428581532926,7
8.73147684512,8.43241764403,244
4.50009596585,1.22634329255,148
5.26633113155,3.4658823325,74
11.9037870289,9.34331532912,220
2.84645113803,1.50733730414,14
9.34502278929,4.12393347329,299
6.27837714001,0.153956138116,54
5.11714566911,1.7053733625,152
3.39413446384,1.48978447501,4
5.11151302018,0.106495818323,75
0.385908986222,0.259563089822,0
6.33954654549,0.803646287795,82
0.333542134198,0.0550727343426,0
4.80857936976,4.63688781149,98
11.8830368634,3.83742789941,142
5.03337956401,0.46475811368,101
6.79587360276,0.415825853417,78
7.90896402493,0.705257667148,7
6.60473764989,5.40058509536,92
5.01730716663,3.15267908022,98
0.653656924888,0.227626714254,0
4.29529251385,0.491010955836,28
1.04041408941,0.29398530846,25
5.17684310507,3.92378639971,80
9.14244889296,1.84198372308,92
9.46060008707,8.10784284569,402
4.80920171022,3.8908627057,142
4.67522801879,0.156076017712,90
7.95590315505,7.72584520043,85
5.27789905711,0.361272605876,29
11.5530118425,10.9164054821,536
10.3644970745,9.9108266369,57
4.47274561683,3.72586570649,62
10.2070299176,5.96779546854,101
8.14756157573,7.0488134822,365
10.4087179979,0.981824063271,104
5.02573418843,4.5920889032,245
1.76657336724,0.340739228621,28
5.54761511252,3.04017037583,190
6.7495641383,4.96405328579,329
2.99613292903,2.61976373494,4
3.81794060121,2.21911909884,69
7.86062193598,1.31006315574,93
7.35249707441,0.508140149029,185
5.38599596725,1.4247981774,154
6.6565782913,1.15961852472,199
9.16684248305,5.36434860424,151
9.52419343359,1.95796397415,297
11.9660218923,1.99712567881,252
3.69561714852,1.44305877907,65
3.52299370515,0.508813009615,92
10.6663588078,9.81415910271,375
6.83476355025,0.0637315019057,18
7.80029846138,4.94119989863,38
7.15303724252,4.14603636999,62
4.08895221621,2.35853070004,53
6.18284421968,5.74914246007,106
7.19155694678,5.25796201779,77
8.95035592383,7.12689705969,89
4.8592814529,3.67030102439,36
2.54484686418,2.06975993594,33
7.68432852043,0.273663578906,44
4.53431165617,0.581979663671,71
11.1739245254,8.68374605126,202
10.8431237333,4.01047499294,393
10.8434462649,8.24473840613,261
4.30647629102,4.15927772865,205
5.45305224383,5.26587829377,242
9.46657668063,1.21956671254,94
10.9952820838,3.9636182522,381
2.35852064765,1.10615328884,54
7.32111698788,1.32598601405,172
3.67216033097,2.7372424459,59
0.859843898284,0.576280153375,8
1.64321007633,0.109315469124,6
6.98066224481,5.14045042265,303
1.51601153389,1.35728519799,7
7.80512437982,3.6966600103,153
4.89969387092,4.69084270673,255
3.92420538431,3.35203223816,135
2.17882890081,0.499971283607,4
0.0269958144074,0.0247308866538,0
9.08770358248,3.07935383017,18
10.3640957121,4.86118409303,232
6.21885128672,3.65963747968,140
3.49570202964,1.28234054985,111
10.5068928014,6.35566092846,246
1.46868707027,0.873967246701,45
10.9323067628,0.112444401706,184
9.58091347128,0.305263644933,2
10.9127254168,0.67676356105,213
4.78550359264,4.59284648554,243
11.3664228796,9.00689229972,192
3.77562102781,2.6066717364,161
9.91549274917,4.97212532654,213
1.04104852049,0.0478710893146,8
4.28531604298,3.72020435995,69
2.72001559788,0.435399755101,10
8.07665758516,3.67059759219,266
9.31762236413,6.54213721632,145
3.3747337088,1.10788326566,24
7.50701219715,6.84372457237,181
8.5236876653,4.18097233256,308
9.45895416788,5.21338619594,257
0.638437027935,0.245812776722,0
1.77532809699,0.536170880686,10
11.4416813081,7.2715316046,289
8.52212522769,7.76321965535,76
3.54999472664,0.861398588482,19
4.05054115027,1.34912519069,55
10.5945841227,3.84577532263,328
3.48030347401,2.31599939639,110
8.36406572965,1.51567432525,49
2.38845596544,1.4955485649,28
8.72543286514,6.25938095953,374
5.43451343424,1.43367452766,68
3.12748241904,0.0632496896457,76
7.82901516375,3.6826592936,275
8.30073331601,7.7814482652,16
9.84199925618,5.59347356475,140
3.89479538153,0.790677789806,34
7.16780905448,1.56716454337,102
0.397639696703,0.340308704374,0
8.89290709141,6.22312130311,365
2.4888578243,1.88193543277,90
2.53373698239,0.451661438726,13
11.88695997,2.03140995114,109
11.3857575471,9.935481957,220
5.7133394199,3.96278458598,79
6.91212869856,3.43645564994,208
0.484643862673,0.364529528494,0
9.52347038262,5.95980347177,124
9.31582510285,2.01257140974,67
8.56401871085,0.0442742757103,208
3.93071109215,3.59296169697,94
7.23552995545,1.25151423336,83
10.0447054129,9.43655898622,273
7.35062477015,1.35217672424,59
3.88038876481,1.65765027643,62
6.9192757936,0.583510888521,68
5.49184499868,5.18126224843,12
4.34811670058,0.652063010782,36
7.06157962973,3.00795763591,279
10.3235424534,7.11836157993,148
11.63901099,5.86182663935,148
8.960443963,7.36043853159,157
6.84118675513,2.03090980331,225
3.71390638362,2.70184886487,53
7.13384276152,4.93291779427,43
0.984088899166,0.170873974007,19
6.60525639036,3.55165709037,47
3.93264876495,1.31751743876,127
10.8806252159,5.65523146333,112
7.2412804649,4.76673894051,170
0.767519211791,0.169520546103,0
0.289631558891,0.210258353955,0
9.48086622545,3.97817806446,174
5.23649884464,3.2150377481,50
10.186323631,6.9957515806,192
3.03416411881,2.82939706219,122
11.0365047589,2.51920929868,232
4.97698195449,2.02250247624,141
3.12465534967,3.01804296375,104
6.68500735584,5.78322235196,102
11.1791174194,6.69583108256,416
8.34782016342,2.13194559696,11
6.53486544765,2.78345745295,74
6.25985017863,0.959789797816,170
5.43123282596,4.33775783817,166
5.44320165092,2.6383332017,22
9.20869288537,0.855346598031,267
4.00715178027,3.63032745756,209
5.32790568397,3.46463655173,9
0.112308424575,0.0876632793088,0
2.15018003443,0.131575091161,3
9.98436790316,5.85509160006,249
11.0799639431,6.09128289869,95
0.810867843249,0.209242960401,25
2.63030378503,1.63509682959,8
6.8420677235,1.53932175552,160
6.40477765367,2.00970770882,163
8.93956074487,1.63869363947,44
6.24274005278,1.96741712668,16
4.00332932809,2.2546188663,155
3.31031002096,1.02938910298,72
1.97973829431,0.454139160778,9
8.14494141657,3.87608877338,262
2.52813134903,1.80168793241,113
10.9111666814,3.64140520777,62
3.92583319438,0.0879332348145,35
11.8624635543,8.18771613591,501
8.85642024177,3.41320165218,332
9.21273689099,5.85764847662,289
11.9977217734,10.1712960643,142
10.2934659215,0.726331374912,253
0.146875807692,0.0529972180342,0
9.68580533867,4.31709005296,271
7.7151702387,0.0695880893781,39
11.7332534466,3.02276065666,197
2.30089189197,1.07792706707,50
5.55578472122,2.46847173213,128
3.80719707413,1.55628869982,116
5.1880303055,5.14655428151,99
4.37369036343,3.55518822531,1
4.67251726206,3.14845056127,162
7.32869724173,6.25568589162,104
4.17720132504,3.88669376929,171
7.14484410391,0.984655313437,228
5.85366496973,2.98366362642,209
1.97743571404,1.92499200739,2
3.28323701684,1.68908085237,82
11.4061711724,5.94890438777,352
9.20778462915,7.26404027843,35
9.16250943704,6.79827092799,79
2.0331796942,1.46802762335,81
8.25947473362,6.690686679,300
3.02791807272,1.51319486137,71
2.00383500531,0.287508380252,14
4.36436453421,1.00997944724,20
6.00393638657,0.29394171666,127
6.23248038257,5.76734236524,157
7.39561483667,2.96478988801,289
8.84731039742,3.25935276278,12
2.21817552068,0.930759318634,83
1.73727825585,1.01639477957,13
2.57338070776,1.82188978873,12
7.00106196796,4.74201217281,73
2.24594993813,1.40741933189,65
8.04411410206,5.87081181369,261
10.3250327119,2.27461108664,248
11.1922547268,2.88503926494,360
4.81773168081,2.10179600165,180
8.18484661637,3.03228344106,206
5.63732874024,3.05030082217,167
4.93852654328,4.12902554417,264
1.92594268479,1.72732872605,83
6.38068554149,4.59433874484,40
2.19160293209,1.61498965436,18
7.55261133935,7.39530967246,24
2.92392581477,0.882142009697,27
2.16704672618,0.042950541894,59
9.79913127675,4.07458231052,116
7.93514799684,3.29271464093,280
2.56278222227,2.26302781094,17
6.30341057046,0.752000392524,4
3.82412059815,2.74516246747,146
10.3163003945,8.34530918594,310
8.05236406771,7.13106535179,441
4.91724906103,3.37839485901,185
9.20367879735,4.85935350561,395
6.18240268343,3.88884065517,113
10.293328341,1.64014522246,96
8.26966743862,6.57717452288,142
0.0857421465695,0.0732096511539,0
6.45129468597,2.13959476886,174
9.7167619501,6.13903690005,130
11.6528054235,6.58612640242,294
8.14983831808,7.23660232502,104
3.74690475014,2.67631671646,161
10.047330124,4.78389451282,386
4.14592706726,3.88265350572,200
6.46996237031,0.988707353431,115
11.8005264575,11.0940105644,419
0.569469251568,0.0530819418446,0
2.38867385266,1.49610476217,71
7.497770266,5.39351594309,335
2.30180784897,0.581237011501,50
3.46749012043,1.32525724445,43
11.8577561775,7.01363972813,35
0.639755330251,0.271805850664,0
8.17756108679,1.76913874007,147
3.70077805481,1.4752186712,143
1.75589479286,0.524714679883,36
3.91066046395,1.65535053232,15
10.9214749841,2.00171532232,276
8.99696139063,3.56679331311,210
4.31153328212,1.96682303774,9
8.13341572963,0.483054286425,92
11.7131554266,5.98411662446,266
4.3041573733,1.89460756558,99
2.74505366339,1.38465098962,31
8.79203620344,5.96595690949,304
4.7900242427,4.07818488431,79
9.41839558736,7.15796743732,113
0.402183091819,0.314927716543,0
10.9128814319,10.1893328924,433
5.36929050351,1.64312876226,38
9.26050210028,6.36638817925,450
3.35619957909,1.29512660511,108
7.63220938996,0.577077915222,101
0.00219952527398,7.27099032823e-05,0
6.30142401227,0.502762770904,19
3.10541750213,2.14469251604,74
10.6438898849,0.741899336548,202
8.78660047528,3.04967753978,261
4.73421182692,0.301992640872,3
6.77063704746,4.29166791947,282
5.82412160099,2.3935264362,214
6.05792628788,5.67261085342,83
1.89069071647,1.02949563376,36
8.38149556693,8.37570096816,26
1.69575474637,0.288061491192,9
8.38812453641,7.06812125068,414
3.06480299783,2.88831501329,5
0.51987799759,0.355775806325,0
10.9088805536,9.64519912599,590
4.03816507822,3.48858614194,103
5.98620080439,4.56515347068,282
0.838416340198,0.577158725814,5
6.07749147201,4.35832525498,50
6.55698908585,3.29192914447,155
5.59924740416,3.47271153955,34
0.591820414387,0.526597049876,28
3.74466842108,3.50060347112,32
11.2869136245,7.45519436764,357
3.62208073731,1.92012871659,105
0.0430700316243,0.0093651649058,0
6.75021927626,6.41229527276,377
3.50259075772,1.51501868666,95
8.65602406407,2.83407855425,61
9.19582098755,1.36387761019,232
7.31899164828,1.33884915036,10
11.9595997858,11.7719558,543
7.36756800914,2.78115068602,173
10.3849498414,10.1557210706,121
3.87104990095,0.82739274601,64
9.60485515924,3.07163307213,74
6.93696656208,4.30182141871,319
3.11074357643,0.196368942466,9
1.53390310756,1.11030116795,52
10.0961303178,4.81518204549,301
2.06801783528,1.08570011915,17
9.76039126862,8.91324661114,196
1.9967570228,0.369686943879,57
9.11134767003,2.44060832072,30
4.75728529685,2.75409791674,42
10.8879534804,2.56811552397,181
4.32824647058,1.20062845281,0
11.6464167518,8.13150575547,179
2.71063962386,2.60724683907,32
3.67939538169,3.6508938158,17
2.00446202596,1.74641444069,90
9.55850311768,6.6255232808,416
8.59819004581,8.54798886536,7
4.09286256852,2.31452644997,112
6.47760468702,5.77058628998,266
7.4765974286,1.15177673272,96
4.19894509488,1.04948076762,74
3.15414304291,3.12946618048,138
5.50627580426,3.57869620134,257
1.91426368015,0.402657209785,53
8.29176436905,5.19479892928,373
4.10194772721,0.760978277212,26
7.84804969635,4.79692547395,140
4.3396738405,2.36045904064,29
8.76266907673,2.88104380453,56
0.468778748839,0.238295571139,0
11.3429836108,3.10854958773,157
10.2862040326,6.3261918193,336
10.4159355658,7.60254473673,287
5.17746465861,3.99350660656,186
5.20121415802,0.954159552081,78
10.8926834719,2.1078393965,84
10.7908928989,4.99289050979,267
5.29669363399,1.15382941321,141
0.858462954072,0.23720220299,20
9.04479335639,7.88672115878,245
11.8887040687,2.48264626546,371
8.12380262781,5.26867628332,81
7.12058290618,3.78333929652,288
6.2962921687,3.30083785749,15
8.68405002237,0.452577697462,32
5.40861825909,4.99403995372,277
11.6584797215,9.32035943773,368
0.710618174607,0.102620456077,0
6.58369926296,6.55894969166,31
1.17530243298,0.493950567733,27
1.51582839861,0.683004806912,19
3.02235810694,1.20198312773,5
10.8510317095,5.7656681947,425
5.18822634523,3.82776471961,241
10.2436376395,8.32240113626,461
7.16090959064,3.55153459136,94
6.72927908224,5.65512672485,105
9.4477541116,5.111947212,145
5.09311052405,3.84665563265,66
8.94656800214,2.44323179981,120
4.52982603947,1.01119430462,138
6.17759138352,2.31090791312,123
8.00647188875,3.820875082,159
11.4578485547,8.13647443698,332
5.06456652556,4.90833215599,25
6.58406431373,2.52158615933,267
1.42399498828,0.831502166346,9
8.7911747367,7.59836580467,278
1.92654922422,0.471488301125,37
8.69042763016,1.41400742213,205
10.6124715098,4.91077340092,352
3.97177539686,2.36135188867,88
4.266018027,3.84779038992,236
3.98988401939,1.93530532357,82
4.88214687462,1.81629111702,0
5.809044668,4.12559852563,184
7.3840542561,0.704523492937,192
4.85038285714,0.0692344514913,110
11.0219614447,8.94900095688,342
6.97417724561,4.31619562428,182
10.2901722418,0.882387487889,185
9.24029765057,6.95114494441,458
0.503342352586,0.193266338505,0
7.10283640347,2.17085852642,154
1.66703877117,1.28269766183,37
6.40851372478,0.391266870411,148
8.09053628022,4.75294998109,219
3.61956621614,0.912806174721,84
2.92714917643,1.07877900254,90
11.9729180441,7.66215096718,321
8.35010350675,3.68060253224,333
4.39053048065,3.53120891567,176
3.03262542746,2.5824960007,145
8.69985884695,5.93509726799,212
6.42847963845,2.60520683975,247
2.67387358327,0.342919933419,3
9.89679121666,7.27323432258,372
5.76251178062,0.218517716315,8
8.85618356661,3.48344900596,194
7.06678589483,4.41799492148,322
8.26917260565,2.60592050937,4
4.2597685251,2.88125735478,66
8.31835380415,4.65446465177,194
5.6948193088,2.85342440944,26
4.4245634168,4.08059208214,108
7.36255735319,1.44832510667,100
4.64488958241,2.27895155986e-05,28
6.10429852914,4.54124038967,67
11.3706265808,8.34977616235,555
8.45781937081,5.93611204137,149
1.91856759626,1.18807878555,80
3.60118541924,0.301302346044,16
3.0491356755,2.28368109701,74
8.95023529624,6.21056611588,427
3.51689880523,1.79754778313,126
0.154077642795,0.0156653432732,0
10.3397654004,1.01207761038,167
2.90112410633,2.52457871275,85
11.4973521177,0.647661890152,152
2.28587739407,0.68338587326,15
1.39442154113,0.0926113870185,10
4.94755965342,4.08850966611,231
3.31336547618,1.48642707613,0
4.16585041286,0.221637813047,43
7.74226093948,2.42458057513,71
0.736032576123,0.697106905717,20
2.00864127134,0.37090116377,31
6.11901716446,3.41410344619,28
3.42644774488,3.18028692072,160
2.14067115146,1.7459993372,60
7.73113027913,3.72839315799,293
8.3191100522,1.60358242359,230
11.5891762663,7.72603961891,420
11.216436941,6.849909429,108
11.3481511282,5.9977093068,182
2.14302192336,0.357633630647,52
5.56263534914,5.32773241401,286
10.7922310054,2.83630319388,156
2.41068773345,1.62936463794,53
0.564805266224,0.192230773955,0
0.930572573034,0.593309442807,9
8.51917154747,8.00582531266,80
2.59577452579,2.36815330634,109
4.93199377227,0.284671183704,92
11.9478775777,7.53479986054,222
9.14817511024,7.85393533948,73
9.98047637312,7.95904043692,120
11.4515945578,0.331277453796,214
10.2610807652,8.58188933138,221
2.49330100428,2.40955958658,101
7.35053497464,5.92998903745,357
0.691893055701,0.505871151866,16
7.23003285652,4.68134360937,272
2.07173032496,0.502534374607,6
0.0933129041257,0.057057708121,0
6.25239487576,2.06579154074,193
4.92722983069,0.130002757714,104
11.7186955941,4.26842918228,37
6.59475231675,2.28201191408,74
7.76059471274,0.226271697934,205
9.67342924228,5.36401601214,391
1.02388562476,0.865674036275,26
5.75583542499,3.67822150963,257
0.449456229606,0.346132303679,0
8.94468568152,4.17147249972,337
11.3782868856,4.94983526331,191
3.96911562316,0.564365496141,63
1.11185027089,0.519752259235,8
9.75269111681,8.88099494499,453
8.27502517528,3.62803368563,313
11.8260635843,2.65633818849,247
11.4955552029,7.15271756348,311
10.9186365216,0.0168376908195,56
3.35480767537,3.25511708742,127
2.06522835385,0.0755709245568,5
1.11540702638,0.846984417219,19
4.39292463261,3.09584624041,86
11.722814353,1.60963693592,9
9.80773766082,3.76444466951,36
6.19267730707,0.154267585921,94
0.996582867821,0.373869438067,15
0.57262513547,0.356688142119,0
1.55029478528,1.20287549127,38
4.28039398084,1.41179391929,28
0.320259950496,0.0612797778483,0
11.0216108766,4.6819646061,57
2.92208494387,0.826775538461,29
2.29120402059,0.150966467605,11
10.8781386644,7.32524960183,129
1.21497200367,0.544355335344,13
1.13040161473,0.8298607821,2
6.35582885723,1.02572211473,32
6.20470067066,5.3104545341,313
2.55012399066,0.330049350441,3
3.35240639785,3.0098493474,84
5.31711187401,2.71750193331,196
6.22930504138,5.97517524817,151
9.26178418749,5.5703307973,81
3.94494451694,2.47903256678,129
2.9141670693,1.92236810888,64
5.82386465774,0.714432872081,141
3.10694475112,2.06944300907,56
9.1709500191,7.93597648486,1
1.11251066913,0.945120490862,28
0.239417118904,0.12174435271,0
3.47041720559,3.37302024862,60
6.63458437446,1.16007926647,24
1.22038300871,0.414241801089,14
10.7147979564,1.00391850153,116
9.92071822404,7.16493546716,22
0.788896107972,0.22957495015,12
8.0332905318,7.51635294754,195
5.22239721973,2.53857384609,78
3.73490058759,2.71505181433,135
9.06091774116,7.93539367394,143
2.56826027654,2.14035607527,61
8.46447729045,1.27294673274,178
11.5142333309,4.35872916037,225
2.57162703144,0.701040163715,0
8.9218350502,0.0237717553908,51
3.41531040454,1.92704868394,37
3.59508092344,0.666679114902,88
5.17424504276,2.87077647013,140
9.28090573204,7.96233484527,74
6.89806090197,3.16682096917,186
4.20549400628,0.485356724867,4
7.94505517002,5.65883923412,258
3.96904318014,0.666475327553,64
2.65079332577,0.137216231132,34
7.49446741493,2.93437922875,56
4.46315823328,3.72946158752,93
9.7734612069,6.18461266854,256
11.3548754457,2.83526432032,248
7.7745928464,4.75880522445,194
7.10436177919,0.370146927415,177
2.4296696383,1.2554349652,39
3.16481106892,0.454624628047,46
7.10181120566,6.12388092269,389
10.4888012182,10.4654382468,453
4.20482006166,3.16353690277,71
2.69710020362,2.1878664642,85
7.93744095167,4.02741427268,294
10.2139638171,9.28298914888,357
11.1628554301,7.28262308467,329
11.0980925745,4.51701993494,22
9.89249865223,6.14323878884,68
4.32042338893,3.25098087456,112
5.66300486366,5.30310405002,4
0.251587356738,0.0185753167095,0
4.26474920222,2.6917540927,160
4.8131096617,4.68276705105,266
3.4016367677,1.15521916393,27
1.57257769149,1.34637404047,52
2.03502899479,1.87418800904,82
2.63010628909,0.808651993397,72
3.31375773054,1.94780914327,123
9.27364102356,5.05926616876,261
11.3196300636,8.69846736426,536
7.92236099602,7.62089031576,355
0.569189920062,0.0911734345267,0
11.6322838483,9.50790772124,54
11.9299435125,4.99358633859,331
10.7342655512,7.40245468178,346
4.19503432795,1.99321281579,6
4.34275471621,2.54087014946,1
6.73360046423,4.66402015014,304
6.64589007259,4.69938478007,173
2.74578298999,0.201841624995,24
11.3469666107,10.4213802782,550
4.64099389407,2.92214505725,10
6.07658919991,0.491039567734,116
11.5386889441,3.04328836613,49
9.7941170902,7.32853363892,186
11.4061268949,9.00608566596,370
3.02756574486,0.0886164863977,40
7.46403039878,5.33159180641,61
8.56270528746,1.99325244261,32
10.0684780143,2.26724496604,162
7.03783162846,5.1792747488,174
10.8585253105,10.4275856669,120
4.6754539633,2.34735273643,203
9.11662999747,4.80057131819,20
7.39056170342,5.24697087914,129
11.6898857868,1.87509999,320
2.77193741283,1.15453315996,9
3.25133963053,1.671331464,31
5.0132333377,1.17639140722,75
7.49428761138,6.19404434203,134
0.774905203046,0.569464883231,21
8.17850764743,5.39720197604,374
10.1204533223,1.93074912326,315
8.9187168141,3.78807002448,58
1.12359287072,0.487635826243,11
6.55505385663,0.0993903264726,21
1.82256709282,0.129600525821,13
9.5542015658,2.2722138379,124
9.16248143562,6.25651116977,263
11.2769762218,0.419075468562,57
2.90410951849,2.37363315297,36
1.94694865681,0.931411663229,11
5.28601857402,3.40220047389,135
3.23566990081,1.75860932392,81
0.347650362307,0.243103256226,0
2.97166618944,1.04165332776,89
1.4156808899,0.0137558072208,1
5.36635070856,0.142648661474,80
1.26248603168,0.10597581297,15
3.34208284521,3.15615535744,54
9.65090661797,1.1299316932,78
9.47159504468,7.44767475944,35
9.44405918323,4.00596303719,304
3.55987163737,2.53224433998,26
4.7868154309,3.78860321601,189
4.91176935719,4.71660441485,14
9.08116749763,8.46137804373,381
3.73212804629,2.21547065685,88
1.90961964474,1.76513335741,90
5.00010433874,2.52648682127,23
7.43624700184,2.89345189405,166
10.4172378637,1.53106221542,97
2.70319212888,0.753990081859,54
10.3431265435,3.60486574413,389
11.1140282301,5.21192361318,6
8.39327231576,0.337147911824,124
2.42593734425,0.409800704493,47
10.8428307472,10.6750068543,378
1.80173824828,1.10147333011,56
5.23316454223,0.770918412074,104
0.0406308579133,0.0275651654269,0
0.878358774153,0.445661882436,28
3.93015659206,3.67365062854,157
11.3350612099,0.661572156313,17
9.30283377202,2.17800206987,149
3.2872877265,1.24064785585,29
8.89058278335,0.799088890561,238
1.58777998263,0.0969080202864,22
0.910362068678,0.590234713927,5
4.41354945284,2.9247149067,133
1.13715683199,0.820309561974,9
1.09144006265,0.811923783401,1
6.00584727898,5.54473612056,0
1.59143266778,0.693770800065,20
1.53140988438,1.11778696448,7
8.20680803991,4.24918389678,352
4.64396784649,0.611952725426,58
7.24693271732,7.21417102318,358
7.39085785334,2.23714156715,211
10.1536700581,0.604686147111,204
5.17132179176,5.12162947299,48
9.48435462559,0.454028357244,236
9.86966178855,1.93722501647,29
8.27261696179,5.7058510642,120
0.824352131765,0.752679060122,2
2.93208077143,0.992268280579,63
11.2352951985,8.21716927847,117
1.90472494428,1.1152735603,53
0.164394540905,0.0434424479844,0
3.38134015604,1.49624688513,10
3.98235340319,1.56279680387,96
4.13162425469,0.402318802648,35
2.50243257545,0.338011929139,26
2.19560316881,1.36873108629,29
1.28190075491,1.21642568826,47
2.55446667633,1.38828835943,47
0.895912391931,0.860508477222,19
11.763043404,8.35267398784,95
1.80832790313,1.72091778388,41
4.15213257201,2.43077044775,63
8.20670251483,2.55137963981,235
2.84064671194,2.67446307411,120
0.228773269036,0.196050320709,0
11.856248723,2.05746785738,77
0.031512141196,0.0145388045174,0
11.6584398493,8.73994815195,146
4.70693339475,3.18349823429,147
8.08212160208,0.20666725389,9
9.85325948154,7.83004158702,212
0.838757214545,0.482670152155,20
2.30716333615,0.549984140783,52
0.718007252282,0.128484738403,0
4.99298068825,2.57096653815,195
6.45295737411,2.07742967972,56
6.48798525797,4.6663717913,12
11.4977718415,10.4391583569,11
5.30624719341,1.04705410057,25
5.58989615598,5.22710350512,167
4.27788850081,0.393253794936,47
3.5828140996,1.11581119819,110
3.0937221035,1.94613844817,94
