1366	1050100008	9	28	2015	13	1	155593.0	156686
1838	1020100037	8	13	2015	8	48	10371.0	-1
1838	1020200023	8	13	2015	11	41	587.0	10958
1838	1020200032	8	13	2015	11	50	118141.0	118728
1838	1010100027	11	17	2015	14	26	191.0	94040
1838	1010500047	11	17	2015	14	29	1491.0	1682
1838	1010400072	11	17	2015	14	54	895.0	2386
1838	1010500047	11	17	2015	15	9	617.0	1512
1838	1010400065	11	17	2015	15	19	73.0	690
1838	1010300071	11	17	2015	15	21	71.0	144
1838	1010400057	11	17	2015	15	22	797.0	868
1838	1010200061	11	17	2015	15	35	1681.0	2478
1838	1010200048	11	17	2015	16	3	57.0	1738
1838	1010200034	11	17	2015	16	4	164.0	221
1838	1010200120	11	17	2015	16	7	3323.0	3487
1838	1010200061	11	17	2015	17	2	801.0	4124
1838	1010200120	11	17	2015	17	15	70.0	871
1838	1010200061	11	17	2015	17	17	317.0	387
1838	1010200120	11	17	2015	17	22	4880.0	5197
1838	1010200061	11	17	2015	18	43	550.0	5430
1838	1010200034	11	17	2015	18	52	614.0	1164
1838	1010200037	11	17	2015	19	3	238.0	852
1838	1050300152	11	17	2015	19	7	789.0	1027
1838	1050300150	11	17	2015	19	20	1531.0	2320
1838	1050300064	11	17	2015	19	45	875.0	2406
1838	1050100039	11	17	2015	20	0	283.0	1158
1838	1060100034	11	17	2015	20	5	475575.0	475858
3240	1020200028	9	28	2015	12	11	1630.0	409685
3240	1020200021	9	28	2015	12	38	2382.0	4012
3240	1020200028	9	28	2015	13	18	356.0	2738
3240	1020200027	9	28	2015	13	24	921.0	1277
3240	1020200028	9	28	2015	13	39	2206.0	3127
3240	1020200021	9	28	2015	14	16	1087.0	3293
3240	1020200028	9	28	2015	14	34	539.0	1626
3240	1020200027	9	28	2015	14	43	149.0	688
3240	1020200028	9	28	2015	14	45	650.0	799
3240	1020200027	9	28	2015	14	56	1163.0	1813
3240	1020200028	9	28	2015	15	16	1108.0	2271
3240	1010110001	9	28	2015	15	34	170268.0	171376
3240	1030300018	11	17	2015	11	21	296.0	137842
3240	1030300040	11	17	2015	11	26	213.0	509
3240	1030500041	11	17	2015	11	29	791.0	1004
3240	1030300021	11	17	2015	11	42	69.0	860
3240	1030300040	11	17	2015	11	44	900.0	969
3240	1030300021	11	17	2015	11	59	612.0	1512
3240	1030300040	11	17	2015	12	9	399.0	1011
3240	1030300021	11	17	2015	12	15	143.0	542
3240	1030300040	11	17	2015	12	18	520.0	663
3240	1030300021	11	17	2015	12	26	192.0	712
3240	1030300031	11	17	2015	12	30	202.0	394
3240	1030300032	11	17	2015	12	33	61.0	263
3240	1030110045	11	17	2015	12	34	5161.0	5222
3240	1010200014	11	17	2015	14	0	154.0	5315
3240	1010200050	11	17	2015	14	3	510.0	664
3240	1030300042	11	17	2015	14	11	589.0	1099
3240	1030300037	11	17	2015	14	21	207.0	796
3240	1030300040	11	17	2015	14	24	476.0	683
3240	1030300018	11	17	2015	14	32	455.0	931
3240	1030300040	11	17	2015	14	40	1191.0	1646
3240	1030300037	11	17	2015	15	0	555.0	1746
3240	1030300019	11	17	2015	15	9	82.0	637
3240	1030300018	11	17	2015	15	10	309.0	391
3240	1030300040	11	17	2015	15	16	651.0	960
3240	1030300021	11	17	2015	15	26	516.0	1167
3240	1030300040	11	17	2015	15	35	2356.0	2872
3240	1030300018	11	17	2015	16	14	214.0	2570
3240	1030300037	11	17	2015	16	18	290.0	504
3240	1030300019	11	17	2015	16	23	152.0	442
3240	1030300040	11	17	2015	16	25	968.0	1120
3240	1030300018	11	17	2015	16	41	76.0	1044
3240	1030300037	11	17	2015	16	43	423.0	499
3240	1030300040	11	17	2015	16	50	2610.0	3033
3240	1030300018	11	17	2015	17	33	623.0	3233
3240	1030300019	11	17	2015	17	44	132.0	755
3240	1030300040	11	17	2015	17	46	980.0	1112
3240	1030300037	11	17	2015	18	2	472.0	1452
3240	1030300044	11	17	2015	18	10	343.0	815
3240	1030300019	11	17	2015	18	16	134.0	477
3240	1030300040	11	17	2015	18	18	338.0	472
3240	1030300037	11	17	2015	18	23	351.0	689
3240	1030300019	11	17	2015	18	29	135.0	486
3240	1030300018	11	17	2015	18	32	347.0	482
3240	1030300040	11	17	2015	18	37	427.0	774
3240	1030300037	11	17	2015	18	44	69.0	496
3240	1030300042	11	17	2015	18	46	338.0	407
3240	1030300037	11	17	2015	18	51	134.0	472
3240	1030300018	11	17	2015	18	54	676.0	810
3240	1030300032	11	17	2015	19	5	4779.0	5455
3240	1030300018	11	17	2015	20	24	2615.0	7394
3240	1030300040	11	17	2015	21	8	2537.0	5152
3240	1030300021	11	17	2015	21	50	105.0	2642
3240	1030300040	11	17	2015	21	52	676.0	781
3240	1030300042	11	17	2015	22	3	45.0	721
3240	1030300044	11	17	2015	22	4	290.0	335
3240	1030300037	11	17	2015	22	9	108.0	398
3240	1030300044	11	17	2015	22	11	265.0	373
3240	1030300037	11	17	2015	22	15	272.0	537
3240	1030300040	11	17	2015	22	20	287.0	337
3240	1030300018	11	17	2015	22	25	296.0	583
3240	1030300037	11	17	2015	22	30	475.0	771
3240	1030300019	11	17	2015	22	38	281.0	756
3240	1030300040	11	17	2015	22	43	253.0	534
3240	1030200088	11	17	2015	22	47	48052.0	48305
2214	1050300089	9	28	2015	8	11	672.0	42386
2214	1050400044	9	28	2015	8	23	130.0	802
2214	1050300080	9	28	2015	8	25	681.0	811
2214	1050300062	9	28	2015	8	36	41.0	722
2214	1050300065	9	28	2015	8	37	670.0	711
2214	1050300079	9	28	2015	8	48	153.0	823
2214	1050300125	9	28	2015	8	51	255.0	408
2214	1050300079	9	28	2015	8	55	1379.0	1634
2214	1050300065	9	28	2015	9	18	345.0	1724
2214	1050300079	9	28	2015	9	24	359.0	704
2214	1050300062	9	28	2015	9	30	403.0	762
2214	1050300065	9	28	2015	9	36	1141.0	1544
2214	1050300081	9	28	2015	9	55	1133.0	2274
2214	1050300065	9	28	2015	10	14	562.0	1695
2214	1050300079	9	28	2015	10	24	366.0	928
2214	1050300125	9	28	2015	10	30	581.0	947
2214	1050300078	9	28	2015	10	39	108.0	689
2214	1050300076	9	28	2015	10	41	221.0	329
2214	1050300078	9	28	2015	10	45	1763.0	1984
2214	1050300125	9	28	2015	11	14	1400.0	3163
2214	1050300078	9	28	2015	11	38	230.0	1630
2214	1050300030	9	28	2015	11	41	146.0	376
2214	1040300030	9	28	2015	11	44	81.0	227
2214	1040300043	9	28	2015	11	45	521.0	602
2214	1040300030	9	28	2015	11	54	422.0	943
2214	1040300043	9	28	2015	12	1	121.0	543
2214	1040300047	9	28	2015	12	3	222.0	343
2214	1040300055	9	28	2015	12	7	134.0	356
2214	1040300042	9	28	2015	12	9	5522.0	5656
2214	1030110065	9	28	2015	13	41	670.0	6192
2214	1040300043	9	28	2015	13	52	2368.0	3038
2214	1040300042	9	28	2015	14	31	399.0	2767
2214	1040300043	9	28	2015	14	38	1721.0	2120
2214	1040300042	9	28	2015	15	7	532.0	2253
2214	1040300043	9	28	2015	15	16	909.0	1441
2214	1040300046	9	28	2015	15	31	72.0	981
2214	1040300054	9	28	2015	15	32	127.0	199
2214	1040300042	9	28	2015	15	34	415.0	542
2214	1030300021	9	28	2015	15	41	510.0	925
2214	1030300071	9	28	2015	15	50	951.0	1461
2214	1030300019	9	28	2015	16	5	1018.0	1969
2214	1030300032	9	28	2015	16	22	883.0	1901
2214	1030300071	9	28	2015	16	37	735.0	1618
2214	1030300039	9	28	2015	16	49	612.0	1347
2214	1030300021	9	28	2015	17	0	575.0	1187
2214	1030300032	9	28	2015	17	9	521.0	1096
2214	1030300031	9	28	2015	17	18	123.0	644
2214	1030300071	9	28	2015	17	20	476.0	599
2214	1030300033	9	28	2015	17	28	476.0	952
2214	1030300034	9	28	2015	17	36	544.0	1020
2214	1030300071	9	28	2015	17	45	55.0	599
2214	1030300040	9	28	2015	17	46	591.0	646
2214	1030300019	9	28	2015	17	56	598.0	1189
2214	1030200055	9	28	2015	18	6	151.0	749
2214	1030300031	9	28	2015	18	8	60337.0	60488
2214	1030110012	11	6	2015	9	37	582.0	45562
2214	1030110067	11	6	2015	9	46	167.0	749
2214	1030110058	11	6	2015	9	49	226.0	393
2214	1010110073	11	6	2015	9	53	407.0	633
2214	1020300071	11	6	2015	10	0	231.0	638
2214	1020400078	11	6	2015	10	3	560.0	791
2214	1020400079	11	6	2015	10	13	173.0	733
2214	1020400080	11	6	2015	10	16	412.0	585
2214	1020300084	11	6	2015	10	23	1416.0	1828
2214	1020300065	11	6	2015	10	46	4272.0	5688
2214	1020300004	11	6	2015	11	57	273.0	4545
2214	1020400016	11	6	2015	12	2	549.0	822
2214	1020300056	11	6	2015	12	11	67.0	616
2214	1020400016	11	6	2015	12	12	2348.0	2415
2214	1020300063	11	6	2015	12	51	244.0	2592
2214	1020400080	11	6	2015	12	55	1332.0	1576
2214	1020300056	11	6	2015	13	18	540.0	1872
2214	1020300061	11	6	2015	13	27	338.0	878
2214	1020400080	11	6	2015	13	32	670.0	1008
2214	1020400016	11	6	2015	13	43	614.0	1284
2214	1020300064	11	6	2015	13	54	281.0	895
2214	1020300080	11	6	2015	13	58	76.0	357
2214	1020300084	11	6	2015	14	0	672.0	748
2214	1020400080	11	6	2015	14	11	141.0	813
2214	1020300084	11	6	2015	14	13	967.0	1108
2214	1020400076	11	6	2015	14	29	149.0	1116
2214	1020300078	11	6	2015	14	32	608.0	757
2214	1020400016	11	6	2015	14	42	763.0	1371
2214	1020300058	11	6	2015	14	55	74.0	837
2214	1020400080	11	6	2015	14	56	2415.0	2489
2214	1020400079	11	6	2015	15	36	860.0	3275
2214	1020400077	11	6	2015	15	50	70.0	930
2214	1020300063	11	6	2015	15	52	122.0	192
2214	1020200062	11	6	2015	15	54	542.0	664
2214	1020200082	11	6	2015	16	3	138.0	680
2214	1020200064	11	6	2015	16	5	1482.0	1620
2214	1020200009	11	6	2015	16	30	566.0	2048
2214	1020200010	11	6	2015	16	39	927.0	1493
2214	1020200064	11	6	2015	16	54	770.0	1697
2214	1020200010	11	6	2015	17	7	498.0	1268
2214	1020200080	11	6	2015	17	16	196.0	694
2214	1020200061	11	6	2015	17	19	1171.0	1367
2214	1020200010	11	6	2015	17	38	62.0	1233
2214	1020200064	11	6	2015	17	39	574.0	636
2214	1020200062	11	6	2015	17	49	125.0	699
2214	1020200063	11	6	2015	17	51	1033.0	1158
2214	1020200009	11	6	2015	18	8	66.0	1099
2214	1020200071	11	6	2015	18	9	689.0	755
2214	1020200061	11	6	2015	18	21	133.0	822
2214	1020200064	11	6	2015	18	23	573.0	706
2214	1020200062	11	6	2015	18	33	122.0	695
2214	1020200009	11	6	2015	18	35	549.0	671
2214	1020200002	11	6	2015	18	44	305.0	854
2214	1020200004	11	6	2015	18	49	1785.0	2090
2214	1020200041	11	6	2015	19	19	3946.0	5731
2214	1020100043	11	6	2015	20	24	771.0	4717
2214	1020100038	11	6	2015	20	37	151.0	922
2214	1020100047	11	6	2015	20	40	604.0	755
2214	1020300061	11	6	2015	20	50	1060.0	1664
2214	1020200037	11	6	2015	21	8	5148.0	6208
2214	1020200004	11	6	2015	22	33	3207.0	8355
2214	1020200070	11	6	2015	23	27	117.0	3324
2214	1020300010	11	6	2015	23	29	851.0	968
2214	1020200039	11	6	2015	23	43	204370.0	205221
2214	1040200008	11	17	2015	7	59	48.0	48177
2214	1040100019	11	17	2015	8	0	219.0	267
2214	1040100020	11	17	2015	8	4	769.0	988
2214	1040100013	11	17	2015	8	17	81.0	850
2214	1040100029	11	17	2015	8	18	88.0	169
2214	1040100020	11	17	2015	8	19	161.0	249
2214	1040100028	11	17	2015	8	22	312.0	473
2214	1040100018	11	17	2015	8	27	475.0	787
2214	1040100013	11	17	2015	8	35	160.0	635
2214	1040100018	11	17	2015	8	38	154.0	314
2214	1040100024	11	17	2015	8	41	81.0	235
2214	1040100020	11	17	2015	8	42	1377.0	1458
2214	1040100021	11	17	2015	9	5	260.0	1637
2214	1040100026	11	17	2015	9	9	1591.0	1851
2214	1040100024	11	17	2015	9	36	1223.0	2814
2214	1040100025	11	17	2015	9	56	844.0	2067
2214	1040100024	11	17	2015	10	10	3482.0	4326
2214	1040100023	11	17	2015	11	8	755.0	4237
2214	1040100021	11	17	2015	11	21	148.0	903
2214	1040100023	11	17	2015	11	23	3922.0	4070
2214	1040100021	11	17	2015	12	29	1120.0	5042
2214	1040100020	11	17	2015	12	47	338.0	1458
2214	1040100021	11	17	2015	12	53	549.0	887
2214	1040100023	11	17	2015	13	2	376.0	925
2214	1040100025	11	17	2015	13	8	877.0	1253
2214	1040200054	11	17	2015	13	23	231.0	1108
2214	1040100025	11	17	2015	13	27	734.0	965
2214	1040100026	11	17	2015	13	39	71.0	805
2214	1040100027	11	17	2015	13	40	832.0	903
2214	1040100026	11	17	2015	13	54	147.0	979
2214	1040100025	11	17	2015	13	56	794.0	941
2214	1040100024	11	17	2015	14	10	2188.0	2982
2214	1040100025	11	17	2015	14	46	1451.0	3639
2214	1040100023	11	17	2015	15	10	153.0	1604
2214	1040100025	11	17	2015	15	13	883.0	1036
2214	1040100023	11	17	2015	15	28	585.0	1468
2214	1040100025	11	17	2015	15	37	143.0	728
2214	1040100023	11	17	2015	15	40	154.0	297
2214	1040100021	11	17	2015	15	42	1766.0	1920
2214	1040100023	11	17	2015	16	12	219.0	1985
2214	1040100021	11	17	2015	16	15	2199.0	2418
2214	1040100023	11	17	2015	16	52	151.0	2350
2214	1040100021	11	17	2015	16	55	295.0	446
2214	1040100023	11	17	2015	17	0	520.0	815
2214	1040100021	11	17	2015	17	8	1575.0	2095
2214	1040100023	11	17	2015	17	34	200.0	1775
2214	1040100021	11	17	2015	17	38	772.0	972
2214	1040100020	11	17	2015	17	51	141.0	913
2214	1040100021	11	17	2015	17	53	275.0	416
2214	1040100023	11	17	2015	17	58	741.0	1016
2214	1040100021	11	17	2015	18	10	477.0	1218
2214	1040100023	11	17	2015	18	18	955.0	1432
2214	1040100021	11	17	2015	18	34	281.0	1236
2214	1040100023	11	17	2015	18	38	2030.0	2311
2214	1040110016	11	17	2015	19	12	131.0	2161
2214	1040110012	11	17	2015	19	14	249.0	380
2214	1040110014	11	17	2015	19	19	195.0	444
2214	1030110025	11	17	2015	19	22	567.0	762
2214	1040100023	11	17	2015	19	31	1841.0	2408
2214	1040100021	11	17	2015	20	2	913.0	2754
2214	1040100023	11	17	2015	20	17	1848.0	2761
2214	1040100021	11	17	2015	20	48	1137.0	2985
2214	1040100023	11	17	2015	21	7	582.0	1719
2214	1040100025	11	17	2015	21	17	1117.0	1699
2214	1040100024	11	17	2015	21	35	59.0	1176
2214	1040100025	11	17	2015	21	36	946.0	1005
2214	1040100024	11	17	2015	21	52	1603.0	2549
2214	1040100025	11	17	2015	22	19	152.0	1755
2214	1040100024	11	17	2015	22	21	238.0	390
2214	1030110068	11	17	2015	22	25	230.0	468
2214	1040110016	11	17	2015	22	29	66.0	296
2214	1030110035	11	17	2015	22	30	756.0	822
2214	1030110070	11	17	2015	22	43	34408.0	35164
43	1020110003	9	28	2015	17	7	968.0	155545
43	1020110001	9	28	2015	17	23	1361.0	2329
43	1020110010	9	28	2015	17	46	591.0	1952
43	1020110009	9	28	2015	17	56	503.0	1094
43	1020110010	9	28	2015	18	4	1165.0	1668
43	1020110009	9	28	2015	18	23	629.0	1794
43	1020110010	9	28	2015	18	34	741.0	1370
43	1020110009	9	28	2015	18	46	1089.0	1830
43	1020110010	9	28	2015	19	4	1257.0	2346
43	1020110015	9	28	2015	19	25	11687.0	12944
43	1020110009	9	28	2015	22	40	419.0	12106
43	1020110015	9	28	2015	22	47	122889.0	123308
334	1030110045	9	28	2015	8	0	12687.0	242065
334	1030110035	9	28	2015	11	32	230.0	12917
334	1030100026	9	28	2015	11	35	991.0	1221
334	1030110060	9	28	2015	11	52	534.0	1525
334	1030110064	9	28	2015	12	1	23727.0	24261
334	1030110034	9	28	2015	18	36	288.0	24015
334	1030110053	9	28	2015	18	41	347.0	635
334	1040200048	9	28	2015	18	47	518.0	865
334	1040200020	9	28	2015	18	56	315.0	833
334	1040200049	9	28	2015	19	1	570.0	885
334	1040200039	9	28	2015	19	10	432.0	1002
334	1040200049	9	28	2015	19	17	332.0	764
334	1040200023	9	28	2015	19	23	137.0	469
334	1040200039	9	28	2015	19	25	1032.0	1169
334	1040200047	9	28	2015	19	42	308.0	1340
334	1040200039	9	28	2015	19	48	90.0	398
334	1040200049	9	28	2015	19	49	359.0	449
334	1040200021	9	28	2015	19	55	138.0	497
334	1040200019	9	28	2015	19	57	304.0	442
334	1040200020	9	28	2015	20	2	92.0	396
334	1040200021	9	28	2015	20	4	1742.0	1834
334	1040200020	9	28	2015	20	33	217.0	1959
334	1040200022	9	28	2015	20	37	246.0	463
334	1040200020	9	28	2015	20	41	213.0	459
334	1040200021	9	28	2015	20	44	476.0	689
334	1040200049	9	28	2015	20	52	669.0	1145
334	1040200021	9	28	2015	21	3	157.0	826
334	1040200048	9	28	2015	21	6	2683.0	2840
334	1040200021	9	28	2015	21	51	852.0	3535
334	1040300020	9	28	2015	22	5	254.0	1106
334	1040200048	9	28	2015	22	9	122524.0	122778
334	1060200003	11	6	2015	11	43	59.0	47886
334	1060100008	11	6	2015	11	44	495.0	554
334	1040200046	11	6	2015	11	52	443.0	938
334	1040200009	11	6	2015	11	59	148.0	591
334	1040200008	11	6	2015	12	2	269.0	417
334	1040200049	11	6	2015	12	6	9056.0	9325
334	1040300054	11	6	2015	14	37	62.0	9118
334	1040200048	11	6	2015	14	38	1277.0	1339
334	1040200049	11	6	2015	15	0	642.0	1919
334	1040200016	11	6	2015	15	10	236.0	878
334	1040300054	11	6	2015	15	14	216.0	452
334	1040200022	11	6	2015	15	18	469.0	685
334	1040300047	11	6	2015	15	26	190.0	659
334	1040200022	11	6	2015	15	29	491.0	681
334	1040200016	11	6	2015	15	37	201.0	692
334	1050100001	11	6	2015	15	40	68.0	269
334	1040200021	11	6	2015	15	42	531.0	599
334	1050300112	11	6	2015	15	50	395.0	926
334	1050300115	11	6	2015	15	57	557.0	952
334	1050300114	11	6	2015	16	6	427.0	984
334	1050300116	11	6	2015	16	13	151.0	578
334	1050300013	11	6	2015	16	16	903.0	1054
334	1050300015	11	6	2015	16	31	68.0	971
334	1050300135	11	6	2015	16	32	419.0	487
334	1050300047	11	6	2015	16	39	483.0	902
334	1050300004	11	6	2015	16	47	515.0	998
334	1050100005	11	6	2015	16	56	233323.0	233838
1656	1020200021	8	13	2015	9	48	104.0	-1
1656	1020200023	8	13	2015	9	49	636.0	740
1656	1020200032	8	13	2015	10	0	37.0	673
1656	1020200028	8	13	2015	10	1	237.0	274
1656	1010110073	8	13	2015	10	4	453.0	690
1656	1030110034	8	13	2015	10	12	491.0	944
1656	1040110017	8	13	2015	10	20	70.0	561
1656	1030110048	8	13	2015	10	21	107.0	177
1656	1030110047	8	13	2015	10	23	18870.0	18977
1656	1010110150	8	13	2015	15	38	109.0	18979
